word;pos;CON_type;lemma;id;ref1;ref2;F
ainsque;CON;subord;ainzque_relemma;athi;s26586;1;1
ainsque;CON;subord;ainzque_relemma;athi;s26747;1;1
ainsque;CON;subord;ainzque_relemma;atre;s27608;5;1
ainsque;CON;subord;ainzque_relemma;atre;s27716;1;1
ainsque;CON;subord;ainzque_relemma;bel;s37848;1;1
ainsque;CON;subord;ainzque_relemma;bel;s38377;2;1
ainsque;CON;subord;ainzque_relemma;bodo;s48976;1;1
ainsque;CON;subord;ainzque_relemma;bourg;s49722;1;1
ainsque;CON;subord;ainzque_relemma;chauvency;s63647;1;1
ainsque;CON;subord;ainzque_relemma;chret1;s64838;28;1
ainsque;CON;subord;ainzque_relemma;chret1;s64974;19;1
ainsque;CON;subord;ainzque_relemma;chret1;s65039;21;1
ainsque;CON;subord;ainzque_relemma;chret1;s65057;36;1
ainsque;CON;subord;ainzque_relemma;chret1;s65075;1;1
ainsque;CON;subord;ainzque_relemma;chret1;s65161;15;1
ainsque;CON;subord;ainzque_relemma;chret1;s65172;14;1
ainsque;CON;subord;ainzque_relemma;chret1;s65182;14;1
ainsque;CON;subord;ainzque_relemma;chret1;s65500;19;1
ainsque;CON;subord;ainzque_relemma;chret1;s65524;2;1
ainsque;CON;subord;ainzque_relemma;cleom;s76564;1;1
ainsque;CON;subord;ainzque_relemma;compoit;s79201;1;1
ainsque;CON;subord;ainzque_relemma;compoit;s79348;1;1
ainsque;CON;subord;ainzque_relemma;contre;s82182;1;1
ainsque;CON;subord;ainzque_relemma;contre;s83331;1;1
ainsque;CON;subord;ainzque_relemma;desp;s93089;1;1
ainsque;CON;subord;ainzque_relemma;elie;s104165;2;1
ainsque;CON;subord;ainzque_relemma;elie;s104435;5;1
ainsque;CON;subord;ainzque_relemma;elie;s104920;6;1
ainsque;CON;subord;ainzque_relemma;elie;s105353;6;1
ainsque;CON;subord;ainzque_relemma;elie;s105479;6;1
ainsque;CON;subord;ainzque_relemma;elie;s105741;7;1
ainsque;CON;subord;ainzque_relemma;elie;s105925;6;1
ainsque;CON;subord;ainzque_relemma;elie;s106113;5;1
ainsque;CON;subord;ainzque_relemma;elie;s106141;6;1
ainsque;CON;subord;ainzque_relemma;enf;s108095;1;1
ainsque;CON;subord;ainzque_relemma;evrat1;s116938;4;1
ainsque;CON;subord;ainzque_relemma;evrat1;s117862;4;1
ainsque;CON;subord;ainzque_relemma;evrat1;s118062;1;1
