word;POS;POStype;lemma;id;ref1;ref2;F
com;CON;subord;come_relemma;amad;s11773;1 ;1
com;CON;subord;come_relemma;amad;s11792;17 ;1
com;CON;subord;come_relemma;amad;s11807;8 ;1
com;CON;subord;come_relemma;amad;s11814;11 ;1
com;CON;subord;come_relemma;amad;s11823;18 ;1
com;CON;subord;come_relemma;amad;s11845;39 ;1
com;CON;subord;come_relemma;amad;s11847;7 ;1
com;CON;subord;come_relemma;amad;s11869;18 ;1
com;CON;subord;come_relemma;amad;s11883;3 ;1
com;CON;subord;come_relemma;amad;s11891;7 ;1
com;CON;subord;come_relemma;amad;s11913;32 ;1
com;CON;subord;come_relemma;amad;s11969;19 ;1
com;CON;subord;come_relemma;amad;s11969;24 ;1
com;CON;subord;come_relemma;amad;s11969;9 ;1
com;CON;subord;come_relemma;amad;s12000;42 ;1
com;CON;subord;come_relemma;amad;s12018;20 ;1
com;CON;subord;come_relemma;amad;s12024;9 ;1
com;CON;subord;come_relemma;amad;s12043;1 ;1
com;CON;subord;come_relemma;amad;s12051;2 ;1
com;CON;subord;come_relemma;amad;s12061;25 ;1
com;CON;subord;come_relemma;amad;s12063;29 ;1
com;CON;subord;come_relemma;amad;s12096;39 ;1
com;CON;subord;come_relemma;amad;s12102;7 ;1
com;CON;subord;come_relemma;amad;s12207;14 ;1
com;CON;subord;come_relemma;amad;s12220;7 ;1
com;CON;subord;come_relemma;amad;s12249;25 ;1
com;CON;subord;come_relemma;amad;s12259;9 ;1
com;CON;subord;come_relemma;amad;s12315;1 ;1
com;CON;subord;come_relemma;amad;s12322;4 ;1
com;CON;subord;come_relemma;amad;s12336;13 ;1
com;CON;subord;come_relemma;amad;s12337;6 ;1
com;CON;subord;come_relemma;amad;s12343;16 ;1
com;CON;subord;come_relemma;amad;s12347;42 ;1
com;CON;subord;come_relemma;amad;s12352;11 ;1
com;CON;subord;come_relemma;amad;s12353;22 ;1
com;CON;subord;come_relemma;amad;s12354;18 ;1
com;CON;subord;come_relemma;amad;s12356;30 ;1
com;CON;subord;come_relemma;amad;s12385;15 ;1
com;CON;subord;come_relemma;amile;s12393;5 ;1
com;CON;subord;come_relemma;amile;s12744;4 ;1
com;CON;subord;come_relemma;amile;s12802;2 ;1
com;CON;subord;come_relemma;amile;s13077;7 ;1
com;CON;subord;come_relemma;amo;s13237;1 ;1
com;CON;subord;come_relemma;amo;s13291;2 ;1
com;CON;subord;come_relemma;amo;s13388;2 ;1
com;CON;subord;come_relemma;amo;s13554;3 ;1
com;CON;subord;come_relemma;amo;s13779;2 ;1
com;CON;subord;come_relemma;amo;s14578;2 ;1
com;CON;subord;come_relemma;amo;s15062;2 ;1
com;CON;subord;come_relemma;amo;s15286;4 ;1
com;CON;subord;come_relemma;amo;s15353;5 ;1
com;CON;subord;come_relemma;amo;s15370;2 ;1
com;CON;subord;come_relemma;amo;s15559;1 ;1
com;CON;subord;come_relemma;amou;s15589;3 ;1
com;CON;subord;come_relemma;amou;s15638;3 ;1
com;CON;subord;come_relemma;amou;s15875;2 ;1
com;CON;subord;come_relemma;amou;s15876;2 ;1
com;CON;subord;come_relemma;amou;s15889;2 ;1
com;CON;subord;come_relemma;amou;s15890;2 ;1
com;CON;subord;come_relemma;amou;s15891;2 ;1
com;CON;subord;come_relemma;amou;s15892;2 ;1
com;CON;subord;come_relemma;amou;s15893;2 ;1
com;CON;subord;come_relemma;amou;s15963;3 ;1
com;CON;subord;come_relemma;amou;s15973;2 ;1
com;CON;subord;come_relemma;amou;s15990;5 ;1
com;CON;subord;come_relemma;amou;s16035;3 ;1
com;CON;subord;come_relemma;amou;s16039;4 ;1
com;CON;subord;come_relemma;amou;s16040;4 ;1
com;CON;subord;come_relemma;amou;s16041;4 ;1
