word;POS;POStype;lemma;id;ref1;ref2;F
com;CON;subord;come1;alexo;s7813;6 ;1
com;CON;subord;come1;alia;s10018;7 ;1
com;CON;subord;come1;alia;s10032;1 ;1
com;CON;subord;come1;alia;s10324;7 ;1
com;CON;subord;come1;alia;s10332;5 ;1
com;CON;subord;come1;alia;s10864;8 ;1
com;CON;subord;come1;amad;s11702;7 ;1
com;CON;subord;come1;amad;s11711;37 ;1
com;CON;subord;come1;amad;s11757;22 ;1
com;CON;subord;come1;amad;s11768;22 ;1
com;CON;subord;come1;amad;s11832;17 ;1
com;CON;subord;come1;amad;s12069;5 ;1
com;CON;subord;come1;amad;s12073;17 ;1
com;CON;subord;come1;amad;s12097;9 ;1
com;CON;subord;come1;amad;s12099;21 ;1
com;CON;subord;come1;amad;s12164;10 ;1
com;CON;subord;come1;amad;s12219;14 ;1
com;CON;subord;come1;amad;s12219;4 ;1
com;CON;subord;come1;amad;s12223;4 ;1
com;CON;subord;come1;amad;s12252;18 ;1
com;CON;subord;come1;amad;s12282;18 ;1
com;CON;subord;come1;amad;s12301;12 ;1
com;CON;subord;come1;amad;s12301;7 ;1
com;CON;subord;come1;amad;s12316;16 ;1
com;CON;subord;come1;amad;s12341;17 ;1
com;CON;subord;come1;amad;s12368;10 ;1
com;CON;subord;come1;amo;s13889;4 ;1
com;CON;subord;come1;amo;s14069;1 ;1
com;CON;subord;come1;amo;s14287;2 ;1
com;CON;subord;come1;amou;s15778;5 ;1
com;CON;subord;come1;amou;s16034;3 ;1
com;CON;subord;come1;amou;s16106;1 ;1
com;CON;subord;come1;amou;s16240;4 ;1
com;CON;subord;come1;amou;s16305;2 ;1
com;CON;subord;come1;amou;s17997;3 ;1
com;CON;subord;come1;amou;s18027;2 ;1
com;CON;subord;come1;amou;s18030;2 ;1
com;CON;subord;come1;anth;s18266;3 ;1
com;CON;subord;come1;anth;s18691;4 ;1
com;CON;subord;come1;anth;s18811;6 ;1
com;CON;subord;come1;anth;s18994;6 ;1
com;CON;subord;come1;arr;s23778;4 ;1
com;CON;subord;come1;athi;s24200;1 ;1
com;CON;subord;come1;athi;s25305;2 ;1
com;CON;subord;come1;athi;s27131;4 ;1
com;CON;subord;come1;athi;s27132;1 ;1
com;CON;subord;come1;atre;s27611;3 ;1
com;CON;subord;come1;atre;s27639;2 ;1
com;CON;subord;come1;bar;s31333;2 ;1
com;CON;subord;come1;barril;s33301;1 ;1
com;CON;subord;come1;benoit;s38762;2 ;1
com;CON;subord;come1;benoit;s39397;2 ;1
com;CON;subord;come1;benoit;s39595;1 ;1
com;CON;subord;come1;benoit;s39634;1 ;1
com;CON;subord;come1;benoit;s39828;1 ;1
com;CON;subord;come1;benoit;s39894;2 ;1
com;CON;subord;come1;benoit;s40928;2 ;1
com;CON;subord;come1;besant;s44304;1 ;1
com;CON;subord;come1;best;s44371;3 ;1
com;CON;subord;come1;best;s44410;1 ;1
com;CON;subord;come1;best;s44421;1 ;1
com;CON;subord;come1;best;s44425;1 ;1
com;CON;subord;come1;best;s45018;1 ;1
com;CON;subord;come1;best;s45297;3 ;1
com;CON;subord;come1;best;s45374;4 ;1
com;CON;subord;come1;best;s45557;1 ;1
com;CON;subord;come1;best;s45706;4 ;1
com;CON;subord;come1;best;s45985;2 ;1
com;CON;subord;come1;best;s46556;1 ;1
com;CON;subord;come1;best;s46631;1 ;1
com;CON;subord;come1;best;s46879;3 ;1
com;CON;subord;come1;best;s46888;4 ;1
com;CON;subord;come1;best;s47332;6 ;1
com;CON;subord;come1;best;s47924;2 ;1
com;CON;subord;come1;best;s47929;2 ;1
com;CON;subord;come1;calex;s51899;3 ;1
com;CON;subord;come1;cambrai;s53181;6 ;1
com;CON;subord;come1;cambrai;s53975;7 ;1
com;CON;subord;come1;carp;s55639;3 ;1
com;CON;subord;come1;carp;s56537;1 ;1
com;CON;subord;come1;carp;s57482;5 ;1
com;CON;subord;come1;carp;s57776;2 ;1
com;CON;subord;come1;chastoi;s59003;1 ;1
com;CON;subord;come1;chastoi;s59698;5 ;1
com;CON;subord;come1;chastoi;s60274;1 ;1
com;CON;subord;come1;chastoi;s60317;1 ;1
com;CON;subord;come1;chastoi;s60420;4 ;1
com;CON;subord;come1;chastoi;s60835;1 ;1
com;CON;subord;come1;chastoi;s61234;2 ;1
com;CON;subord;come1;chauvency;s62102;3 ;1
com;CON;subord;come1;chauvency;s62124;3 ;1
com;CON;subord;come1;chauvency;s62682;5 ;1
com;CON;subord;come1;chauvency;s62766;2 ;1
com;CON;subord;come1;chauvency;s62931;2 ;1
com;CON;subord;come1;chauvency;s63043;6 ;1
com;CON;subord;come1;chauvency;s63298;2 ;1
com;CON;subord;come1;chauvency;s63612;5 ;1
com;CON;subord;come1;chauvency;s63805;2 ;1
com;CON;subord;come1;chauvency;s64040;1 ;1
