word;POS;POStype;lemma;id;ref1;ref2;F
com;CON;subord;come1;amou;s16125;1 ;1
com;CON;subord;come1;amou;s16126;1 ;1
com;CON;subord;come1;amou;s16279;4 ;1
com;CON;subord;come1;amou;s16306;2 ;1
com;CON;subord;come1;amou;s16389;5 ;1
com;CON;subord;come1;amou;s16486;2 ;1
com;CON;subord;come1;amou;s16582;4 ;1
com;CON;subord;come1;amou;s16663;3 ;1
com;CON;subord;come1;amou;s16664;3 ;1
com;CON;subord;come1;amou;s16665;3 ;1
com;CON;subord;come1;amou;s16666;3 ;1
com;CON;subord;come1;amou;s16667;3 ;1
com;CON;subord;come1;amou;s16761;4 ;1
com;CON;subord;come1;amou;s17098;3 ;1
com;CON;subord;come1;amou;s17120;4 ;1
com;CON;subord;come1;amou;s17129;3 ;1
com;CON;subord;come1;amou;s17415;4 ;1
com;CON;subord;come1;amou;s17450;5 ;1
com;CON;subord;come1;amou;s17540;6 ;1
com;CON;subord;come1;amou;s17544;3 ;1
com;CON;subord;come1;amou;s17950;3 ;1
com;CON;subord;come1;amou;s17951;2 ;1
com;CON;subord;come1;amou;s17952;2 ;1
com;CON;subord;come1;amou;s17953;2 ;1
com;CON;subord;come1;amou;s17954;2 ;1
com;CON;subord;come1;amou;s17955;2 ;1
com;CON;subord;come1;amou;s18029;2 ;1
com;CON;subord;come1;amou;s18057;3 ;1
com;CON;subord;come1;amou;s18097;5 ;1
com;CON;subord;come1;anth;s18199;5 ;1
com;CON;subord;come1;anth;s18210;1 ;1
com;CON;subord;come1;anth;s18223;5 ;1
com;CON;subord;come1;anth;s18232;6 ;1
com;CON;subord;come1;anth;s18273;4 ;1
com;CON;subord;come1;anth;s18294;1 ;1
com;CON;subord;come1;anth;s18337;5 ;1
com;CON;subord;come1;anth;s18792;4 ;1
com;CON;subord;come1;anth;s18804;3 ;1
com;CON;subord;come1;anth;s18834;3 ;1
com;CON;subord;come1;anth;s18914;2 ;1
com;CON;subord;come1;anth;s18938;5 ;1
com;CON;subord;come1;anth;s19028;2 ;1
com;CON;subord;come1;anth;s19046;2 ;1
com;CON;subord;come1;anth;s19053;1 ;1
com;CON;subord;come1;anth;s19100;2 ;1
com;CON;subord;come1;anth;s19405;2 ;1
com;CON;subord;come1;anth;s19445;1 ;1
com;CON;subord;come1;anth;s19599;4 ;1
com;CON;subord;come1;anth;s19626;5 ;1
com;CON;subord;come1;anth;s19818;7 ;1
com;CON;subord;come1;anth;s20148;2 ;1
com;CON;subord;come1;anth;s20193;2 ;1
com;CON;subord;come1;anth;s20377;2 ;1
com;CON;subord;come1;anth;s20398;2 ;1
com;CON;subord;come1;anth;s20409;3 ;1
com;CON;subord;come1;anth;s20434;4 ;1
com;CON;subord;come1;anth;s20559;2 ;1
com;CON;subord;come1;anth;s20610;1 ;1
com;CON;subord;come1;anth;s20635;2 ;1
com;CON;subord;come1;anth;s20765;7 ;1
com;CON;subord;come1;anth;s20833;5 ;1
com;CON;subord;come1;anth;s20920;2 ;1
com;CON;subord;come1;anth;s20922;5 ;1
com;CON;subord;come1;anth;s20932;3 ;1
com;CON;subord;come1;anth;s20940;4 ;1
com;CON;subord;come1;anth;s20943;8 ;1
com;CON;subord;come1;anth;s21031;3 ;1
com;CON;subord;come1;anth;s21038;5 ;1
com;CON;subord;come1;anth;s21080;2 ;1
com;CON;subord;come1;anth;s21092;4 ;1
com;CON;subord;come1;anth;s21100;5 ;1
com;CON;subord;come1;arr;s21940;2 ;1
com;CON;subord;come1;arr;s21985;3 ;1
com;CON;subord;come1;arr;s22236;2 ;1
com;CON;subord;come1;arr;s22312;4 ;1
com;CON;subord;come1;arr;s22473;5 ;1
com;CON;subord;come1;arr;s22638;2 ;1
com;CON;subord;come1;arr;s22903;8 ;1
com;CON;subord;come1;arr;s23005;5 ;1
com;CON;subord;come1;arr;s23194;5 ;1
com;CON;subord;come1;arr;s23511;4 ;1
com;CON;subord;come1;arr;s23576;3 ;1
com;CON;subord;come1;arr;s23614;7 ;1
com;CON;subord;come1;arr;s23645;7 ;1
com;CON;subord;come1;arr;s23678;8 ;1
com;CON;subord;come1;arr;s23803;3 ;1
com;CON;subord;come1;artch;s23967;5 ;1
com;CON;subord;come1;artch;s24031;21 ;1
com;CON;subord;come1;artch;s24035;32 ;1
com;CON;subord;come1;atre;s27589;2 ;1
com;CON;subord;come1;atre;s27617;1 ;1
com;CON;subord;come1;atre;s27810;8 ;1
com;CON;subord;come1;aucchants;s28798;19 ;1
com;CON;subord;come1;avu;s28894;1 ;1
com;CON;subord;come1;avu;s28948;3 ;1
com;CON;subord;come1;avu;s29028;3 ;1
com;CON;subord;come1;avu;s29041;2 ;1
com;CON;subord;come1;avu;s29089;2 ;1
com;CON;subord;come1;avu;s29123;1 ;1
com;CON;subord;come1;baisieux;s29931;4 ;1
com;CON;subord;come1;bar;s30457;3 ;1
com;CON;subord;come1;bar;s30479;1 ;1
com;CON;subord;come1;bar;s30518;1 ;1
com;CON;subord;come1;bar;s30597;4 ;1
com;CON;subord;come1;bar;s30873;4 ;1
com;CON;subord;come1;bar;s31159;3 ;1
com;CON;subord;come1;bar;s31394;1 ;1
com;CON;subord;come1;bar;s31469;2 ;1
com;CON;subord;come1;bar;s31486;3 ;1
com;CON;subord;come1;bar;s31508;2 ;1
com;CON;subord;come1;barlaam;s31728;47 ;1
com;CON;subord;come1;barlaam;s31921;27 ;1
com;CON;subord;come1;barlaam;s32194;27 ;1
com;CON;subord;come1;barril;s32641;2 ;1
com;CON;subord;come1;barril;s32749;1 ;1
com;CON;subord;come1;barril;s32979;2 ;1
