word;pos;decl;gender;number;lemma;id;ref1;ref2;F
,int;NOM;obj;masc;sg;UNKNOWN;loys;s213079;42 ;1
aan;NOM;obj;masc;sg;ahan;percevalb;s304990;6 ;1
abaiement;NOM;obj;masc;sg;abaiement;sully2;s399660;2 ;1
abandon;NOM;obj;masc;sg;abandon;chauvency;s64067;5 ;1
abandon;NOM;obj;masc;sg;abandon;hista;s181764;3 ;1
abateis;NOM;obj;masc;sg;abateis;troi;s406390;2 ;1
abbeit;NOM;suj;masc;pl;UNKNOWN;alexo;s8487;7 ;1
abbet;NOM;suj;masc;pl;abet;moral2;s245842;6 ;1
abeil;NOM;obj;masc;sg;UNKNOWN;lancpr;s203296;12 ;1
abeit;NOM;obj;masc;sg;UNKNOWN;papgreg2;s290283;29 ;1
abergemens;NOM;suj;masc;sg;UNKNOWN;mace;s216254;4 ;1
abet;NOM;suj;masc;sg;abet;chastoi;s59006;6 ;1
abi;NOM;obj;masc;sg;abi;juise2;s201988;10 ;1
abit;NOM;obj;masc;sg;abit;barlaam;s31787;45 ;1
abit;NOM;obj;masc;sg;abit;barlaam;s32205;19 ;1
abit;NOM;obj;masc;sg;abit;edmund;s100936;7 ;1
abit;NOM;obj;masc;sg;abit;greg2;s166155;5 ;1
abit;NOM;obj;masc;sg;abit;hyla;s182741;1 ;1
abit;NOM;obj;masc;sg;abit;loys;s214009;20 ;1
abit;NOM;obj;masc;sg;abit;mule;s250713;7 ;1
abit;NOM;obj;masc;sg;abit;pseuturp;s337111;19 ;1
abit;NOM;obj;masc;sg;abit;songe14;s394874;10 ;1
abit;NOM;suj;masc;sg;abit;egip;s102230;3 ;1
abitacion;NOM;obj;femi;sg;abitacion;remi;s349465;3 ;1
abitanz;NOM;obj;masc;pl;abitant;psautier;s335527;2 ;1
abitations;NOM;suj;femi;sg;abitacion;benoit;s38634;4 ;1
abiz;NOM;obj;masc;pl;abi;greg2;s167178;6 ;1
abominatiun;NOM;obj;femi;sg;abomination;psautier;s334649;4 ;1
abregement;NOM;obj;masc;sg;abregement;beauv;s36364;4 ;1
abregement;NOM;suj;masc;sg;abregement;beauv;s36358;1 ;1
abri;NOM;obj;masc;sg;abri;reis;s344973;3 ;1
abril;NOM;obj;masc;sg;UNKNOWN;alia;s11414;2 ;1
abrokur;NOM;obj;masc;sg;UNKNOWN;oakbook;s282688;11 ;1
abrokur;NOM;suj;masc;sg;UNKNOWN;oakbook;s282702;9 ;1
abrokurs;NOM;obj;masc;pl;UNKNOWN;oakbook;s282678;2 ;1
abundanca;NOM;obj;femi;sg;UNKNOWN;poit;s330070;3 ;1
acas;NOM;suj;masc;sg;UNKNOWN;beauv;s37180;3 ;1
acat;NOM;obj;masc;sg;UNKNOWN;beauv;s37137;3 ;1
accidenz;NOM;suj;masc;sg;accident;vache;s412531;2 ;1
accort;NOM;obj;masc;sg;acort;abe;s2154;8 ;1
accort;NOM;obj;masc;sg;acort;abe;s633;4 ;1
accort;NOM;obj;masc;sg;acort;abe;s651;4 ;1
accort;NOM;obj;masc;sg;acort;fierens;s155963;4 ;1
accusacion;NOM;obj;femi;sg;acusacion;meun;s233715;4 ;1
accusors;NOM;obj;masc;pl;acuseor;bern2;s41057;1 ;1
acememenz;NOM;obj;masc;pl;acesmement;moral;s243859;3 ;1
acension;NOM;obj;femi;sg;acension;percevalb;s299992;7 ;1
acer;NOM;obj;masc;sg;acier;alia;s10928;8 ;1
acer;NOM;obj;masc;sg;acier;chro;s69689;4 ;1
acer;NOM;obj;masc;sg;acier;chro;s69962;7 ;1
acer;NOM;obj;masc;sg;acier;chro;s70743;8 ;1
acer;NOM;obj;masc;sg;acier;rolandox;s357597;3 ;1
acer;NOM;obj;masc;sg;acier;rolandox;s357848;7 ;1
aceteur;NOM;obj;masc;sg;UNKNOWN;beauv;s35692;5 ;1
aceteur;NOM;obj;masc;sg;UNKNOWN;beauv;s36053;13 ;1
aceteurs;NOM;obj;masc;pl;UNKNOWN;beauv;s36275;7 ;1
aceteurs;NOM;obj;masc;pl;UNKNOWN;beauv;s36675;6 ;1
achaison;NOM;obj;femi;sg;ochaison;alia;s9347;7 ;1
achaison;NOM;obj;femi;sg;ochaison;oct;s282974;2 ;1
achaison;NOM;obj;femi;sg;ochaison;romc;s363092;6 ;1
achaison;NOM;obj;femi;sg;ochaison;rou2;s381442;8 ;1
achaisun;NOM;obj;femi;sg;achaison;nicoa;s265916;6 ;1
achaisun;NOM;obj;femi;sg;achaison;nicoa;s266167;1 ;1
achaisun;NOM;obj;femi;sg;achaison;psautier;s336243;4 ;1
achast;NOM;obj;masc;sg;UNKNOWN;chauvency;s64192;3 ;1
achat;NOM;obj;masc;sg;achat-eschat;livre;s211264;3 ;1
achat;NOM;obj;masc;sg;achat-eschat;nimb2;s275719;3 ;1
achat;NOM;obj;masc;sg;achat-eschat;percevalb;s304845;2 ;1
achatz;NOM;obj;masc;pl;achat-eschat;oakbook;s282694;3 ;1
achaz;NOM;obj;masc;pl;UNKNOWN;plainte;s326011;2 ;1
acheison;NOM;obj;femi;sg;ochaison;chastoi;s61585;2 ;1
acheison;NOM;obj;femi;sg;ochaison;livre;s210536;5 ;1
acheison;NOM;obj;femi;sg;ochaison;ndchar;s261291;6 ;1
acheison;NOM;obj;femi;sg;ochaison;ndchar;s262195;6 ;1
acheisun;NOM;obj;femi;sg;achaison;fablesA;s132814;4 ;1
acheisun;NOM;obj;femi;sg;achaison;ipo;s191363;4 ;1
acheisun;NOM;obj;femi;sg;achaison;reis;s342309;4 ;1
acheson;NOM;obj;femi;sg;ochaison;clef;s75041;5 ;1
acheson;NOM;obj;femi;sg;ochaison;fab4c;s120542;6 ;1
acheson;NOM;obj;femi;sg;ochaison;roma;s359319;7 ;1
achesun;NOM;obj;femi;sg;ochaison;ipo;s187585;7 ;1
achesun;NOM;obj;femi;sg;ochaison;ipo;s190196;4 ;1
achesun;NOM;obj;femi;sg;ochaison;ipo;s193793;4 ;1
achier;NOM;obj;masc;sg;achier;aiol;s7121;1 ;1
achier;NOM;obj;masc;sg;achier;baisieux;s29820;4 ;1
achier;NOM;obj;masc;sg;achier;compoit;s79685;4 ;1
achier;NOM;obj;masc;sg;achier;elie;s105057;8 ;1
achiers;NOM;obj;masc;sg;achier;compoit;s80109;5 ;1
achiers;NOM;suj;masc;sg;achier;nouvel;s280136;6 ;1
achoison;NOM;obj;femi;sg;achaison;abe;s642;2 ;1
achoison;NOM;obj;femi;sg;achaison;epee;s110654;4 ;1
achoison;NOM;obj;femi;sg;achaison;faba;s124440;6 ;1
achoison;NOM;obj;femi;sg;achaison;fabb;s126296;6 ;1
achoison;NOM;obj;femi;sg;achaison;fabd;s127554;6 ;1
achoison;NOM;obj;femi;sg;achaison;romd;s364922;5 ;1
achoison;NOM;obj;femi;sg;achaison;rome;s366501;6 ;1
achoison;NOM;obj;femi;sg;achaison;romm;s373706;6 ;1
achoison;NOM;obj;femi;sg;achaison;rose;s379427;3 ;1
achoison;NOM;obj;femi;sg;achaison;sage;s386172;4 ;1
achoison;NOM;obj;femi;sg;achaison;sage;s389224;2 ;1
achon;NOM;obj;masc;sg;UNKNOWN;jouf;s199812;6 ;1
achoyson;NOM;obj;femi;sg;achaison;mace;s218868;5 ;1
acier;NOM;obj;masc;sg;acier;abreja;s2515;17 ;1
acier;NOM;obj;masc;sg;acier;abreja;s2708;6 ;1
acier;NOM;obj;masc;sg;acier;athi;s25705;5 ;1
acier;NOM;obj;masc;sg;acier;benoit;s39077;8 ;1
acier;NOM;obj;masc;sg;acier;cambrai;s53903;9 ;1
acier;NOM;obj;masc;sg;acier;cambrai;s54172;9 ;1
acier;NOM;obj;masc;sg;acier;cambrai;s54391;9 ;1
acier;NOM;obj;masc;sg;acier;chauvency;s62677;5 ;1
acier;NOM;obj;masc;sg;acier;cleom;s77255;9 ;1
acier;NOM;obj;masc;sg;acier;contro;s87240;7 ;1
acier;NOM;obj;masc;sg;acier;contro;s87311;7 ;1
acier;NOM;obj;masc;sg;acier;contro;s87328;4 ;1
acier;NOM;obj;masc;sg;acier;contro;s88402;5 ;1
acier;NOM;obj;masc;sg;acier;faba;s123364;7 ;1
acier;NOM;obj;masc;sg;acier;fabb;s125202;7 ;1
acier;NOM;obj;masc;sg;acier;fabd;s126569;7 ;1
acier;NOM;obj;masc;sg;acier;floov;s159491;10 ;1
acier;NOM;obj;masc;sg;acier;gir;s163512;10 ;1
acier;NOM;obj;masc;sg;acier;gir;s163654;8 ;1
acier;NOM;obj;masc;sg;acier;gir;s164184;9 ;1
acier;NOM;obj;masc;sg;acier;hista;s179773;5 ;1
acier;NOM;obj;masc;sg;acier;hista;s181930;7 ;1
acier;NOM;obj;masc;sg;acier;nima1;s267449;4 ;1
acier;NOM;obj;masc;sg;acier;nima2;s268775;4 ;1
acier;NOM;obj;masc;sg;acier;nima4;s271473;4 ;1
acier;NOM;obj;masc;sg;acier;nimd;s278319;9 ;1
acier;NOM;obj;masc;sg;acier;nimd;s278320;10 ;1
acier;NOM;obj;masc;sg;acier;percevalb;s303072;7 ;1
acier;NOM;obj;masc;sg;acier;raou;s338970;9 ;1
acier;NOM;obj;masc;sg;acier;raou;s339787;8 ;1
acier;NOM;obj;masc;sg;acier;raou;s339892;8 ;1
acier;NOM;obj;masc;sg;acier;raou;s340662;8 ;1
acier;NOM;obj;masc;sg;acier;rose;s377976;8 ;1
acier;NOM;obj;masc;sg;acier;sergbH;s392346;12 ;1
acier;NOM;obj;masc;sg;acier;songe14;s394941;13 ;1
acier;NOM;obj;masc;sg;acier;troifr;s408708;6 ;1
acier;NOM;obj;masc;sg;acier;troifr;s408993;3 ;1
acier;NOM;obj;masc;sg;acier;troifr;s409004;5 ;1
acier;NOM;obj;masc;sg;acier;vache;s411042;5 ;1
aciers;NOM;suj;masc;sg;acier;juise2;s202019;9 ;1
aclavons;NOM;suj;masc;sg;UNKNOWN;orso;s286816;9 ;1
acoins;NOM;suj;masc;sg;acoint;chauvency;s63106;2 ;1
acointement;NOM;obj;masc;sg;acointement;amo;s13261;4 ;1
acointement;NOM;obj;masc;sg;acointement;amou;s15860;3 ;1
acointement;NOM;obj;masc;sg;acointement;mir;s238935;7 ;1
acointement;NOM;obj;masc;sg;acointement;vache;s410783;5 ;1
acointement;NOM;obj;masc;sg;acointement;vergih;s419368;4 ;1
acoison;NOM;obj;femi;sg;ochaison;percevalb;s302354;2 ;1
acondit;NOM;obj;masc;sg;UNKNOWN;herm;s175204;8 ;1
acord;NOM;obj;masc;sg;acort-acort;edmond;s97190;5 ;1
acordement;NOM;obj;masc;sg;acordement;chevreH;s64687;4 ;1
acordement;NOM;obj;masc;sg;acordement;chevreS;s64805;4 ;1
acordement;NOM;obj;masc;sg;acordement;rou2;s382112;5 ;1
acors;NOM;suj;masc;sg;acor-acors;chauvency;s62766;6 ;1
acors;NOM;suj;masc;sg;acor-acors;jean;s196900;9 ;1
acors;NOM;suj;masc;sg;acor-acors;pritheo;s331212;9 ;1
acort;NOM;obj;masc;sg;acorder-acorre-corder;romi;s370165;5 ;1
acort;NOM;obj;masc;sg;acort-acort;chauvency;s62052;8 ;1
acort;NOM;obj;masc;sg;acort-acort;cleom;s76183;7 ;1
acort;NOM;obj;masc;sg;acort-acort;contre;s84019;3 ;1
acort;NOM;obj;masc;sg;acort-acort;fierens;s156765;7 ;1
acort;NOM;obj;masc;sg;acort-acort;fierens;s158525;4 ;1
acort;NOM;obj;masc;sg;acort-acort;remi;s349441;6 ;1
acort;NOM;obj;masc;sg;acort-acort;rou2;s381840;5 ;1
acort;NOM;obj;masc;sg;acort-acort;vilea;s424598;4 ;1
acort;NOM;obj;masc;sg;acort-acort;vilea;s426120;3 ;1
acort;NOM;obj;masc;sg;acort-acort;vilea;s426610;3 ;1
acort;NOM;obj;masc;sg;acort-acort;vilhar;s426845;13 ;1
acort;NOM;obj;masc;sg;acort-acort;vilhar;s427501;3 ;1
acroissement;NOM;obj;masc;sg;acroissement;vache;s410257;4 ;1
acteus;NOM;suj;masc;sg;UNKNOWN;ipo;s192118;3 ;1
action;NOM;obj;femi;sg;action;beauv;s37274;12 ;1
action;NOM;obj;femi;sg;action;mace;s214455;3 ;1
action;NOM;obj;femi;sg;action;vache;s410360;7 ;1
actor;NOM;suj;masc;pl;UNKNOWN;hista;s177893;7 ;1
acueil;NOM;obj;masc;sg;acueil;rose;s379923;3 ;1
acueil;NOM;obj;masc;sg;acueil;rose;s380159;3 ;1
acueil;NOM;obj;masc;sg;acueil;rose;s380367;5 ;1
acueil;NOM;obj;masc;sg;acueil;rose;s380564;6 ;1
acueil;NOM;obj;masc;sg;acueil;rose;s380612;5 ;1
acueil;NOM;obj;masc;sg;acueil;rose;s380808;5 ;1
acueil;NOM;suj;masc;sg;acueil;rose;s379949;5 ;1
acueil;NOM;suj;masc;sg;acueil;rose;s380385;2 ;1
acueil;NOM;suj;masc;sg;acueil;rose;s380618;2 ;1
acueil;NOM;suj;masc;sg;acueil;rose;s380737;3 ;1
acueil;NOM;suj;masc;sg;acueil;rose;s380956;3 ;1
acueill;NOM;obj;masc;sg;acueil;meun;s232456;3 ;1
acueill;NOM;suj;masc;sg;acueil;meun;s235495;3 ;1
acuseor;NOM;obj;masc;sg;acuseor;chastoi;s61671;2 ;1
acutement;NOM;obj;masc;sg;UNKNOWN;psautier;s336570;7 ;1
adevinail;NOM;obj;masc;sg;adevinal;hista;s178538;5 ;1
adevineor;NOM;obj;masc;sg;adevineor;hista;s181590;3 ;1
adiutour;NOM;suj;masc;sg;UNKNOWN;loth;s212453;6 ;1
adiutour;NOM;suj;masc;sg;UNKNOWN;loth;s212595;2 ;1
adols;NOM;obj;masc;pl;adoub;conperc;s81882;7 ;1
adols;NOM;obj;masc;pl;adoub;perc;s296817;7 ;1
ados;NOM;obj;masc;pl;ados-adoub;cordres;s89073;6 ;1
ados;NOM;obj;masc;sg;ados-adoub;edmund;s101849;10 ;1
ados;NOM;obj;masc;sg;ados-adoub;plainte;s326096;5 ;1
adoucement;NOM;obj;masc;sg;adoucement;benoit;s38615;5 ;1
adous;NOM;obj;masc;sg;ados-adoub;elie;s105403;9 ;1
adrecementz;NOM;obj;masc;pl;adrecement;reis;s343872;4 ;1
adub;NOM;suj;masc;pl;adop-adoub;rolandox;s357117;6 ;1
adverser;NOM;suj;masc;sg;UNKNOWN;best;s46235;6 ;1
adverser;NOM;suj;masc;sg;UNKNOWN;modw;s241927;5 ;1
advocat;NOM;suj;masc;pl;UNKNOWN;meun;s233336;1 ;1
advocat;NOM;suj;masc;sg;UNKNOWN;fierens;s157516;3 ;1
ael;NOM;obj;masc;sg;ael-aé;troi;s407111;4 ;1
afaitement;NOM;obj;masc;sg;afaitement;chastoi;s60831;5 ;1
afaitement;NOM;obj;masc;sg;afaitement;epee;s110316;5 ;1
afaitement;NOM;obj;masc;sg;afaitement;herm;s176647;4 ;1
afaitement;NOM;obj;masc;sg;afaitement;rose;s378327;5 ;1
afant;NOM;obj;masc;sg;UNKNOWN;guil;s172922;4 ;1
afeccions;NOM;suj;femi;sg;UNKNOWN;bern2;s42869;9 ;1
affection;NOM;obj;femi;sg;afection;fierens;s157924;1 ;1
affliccions;NOM;obj;femi;pl;aflicion-afliction;pap;s289617;3 ;1
affliction;NOM;obj;femi;sg;afliction;loth;s212492;2 ;1
affliction;NOM;obj;femi;sg;afliction;mace;s217965;5 ;1
affliction;NOM;obj;femi;sg;afliction;remi;s349046;4 ;1
affliction;NOM;obj;femi;sg;afliction;roml;s373281;5 ;1
afflictions;NOM;obj;femi;pl;afliction;greg2;s166247;5 ;1
afflictions;NOM;obj;femi;pl;afliction;greg2;s167729;4 ;1
afflictions;NOM;obj;femi;pl;afliction;greg2;s167951;4 ;1
afflictions;NOM;obj;femi;pl;afliction;remi;s349632;4 ;1
afflictions;NOM;obj;femi;pl;afliction;rome;s367587;5 ;1
afflictions;NOM;obj;femi;pl;afliction;sully2;s400002;1 ;1
afflictiun;NOM;obj;femi;sg;aflicion;psautier;s331801;8 ;1
afflictiun;NOM;obj;femi;sg;aflicion;psautier;s332115;4 ;1
afflictiun;NOM;obj;femi;sg;aflicion;psautier;s332943;4 ;1
afflictiun;NOM;obj;femi;sg;aflicion;psautier;s336241;4 ;1
afflictiun;NOM;obj;femi;sg;aflicion;reis;s340818;5 ;1
afflictiun;NOM;obj;femi;sg;aflicion;reis;s343714;10 ;1
afflictiun;NOM;obj;femi;sg;aflicion;reis;s344213;3 ;1
afflictiuns;NOM;obj;femi;pl;aflicion;edmond;s96144;5 ;1
afflictiuns;NOM;obj;femi;pl;aflicion;edmund;s101066;3 ;1
afflit;NOM;obj;masc;sg;afi;mace;s218277;5 ;1
afiementz;NOM;obj;masc;pl;afïement;greg2;s168004;2 ;1
afiemenz;NOM;obj;masc;pl;afïement;greg2;s166179;2 ;1
afit;NOM;obj;masc;sg;afi-afit1-afit2;percevalb;s302491;4 ;1
aflicion;NOM;obj;femi;sg;aflicion-afliction;romk;s371779;5 ;1
aflicions;NOM;obj;femi;pl;aflicion-afliction;roma;s360278;5 ;1
aflicions;NOM;obj;femi;pl;aflicion-afliction;romb;s361675;5 ;1
afliction;NOM;obj;femi;sg;afliction;marga;s222581;5 ;1
afliction;NOM;obj;femi;sg;afliction;romo;s376616;5 ;1
afulement;NOM;obj;masc;sg;UNKNOWN;clari2;s71953;13 ;1
agais;NOM;obj;masc;pl;UNKNOWN;abe;s2465;3 ;1
agais;NOM;obj;masc;pl;UNKNOWN;moral2;s246340;5 ;1
agait;NOM;obj;masc;sg;agait;alexo;s8183;6 ;1
agait;NOM;obj;masc;sg;agait;amile;s12761;4 ;1
agait;NOM;obj;masc;sg;agait;beauv;s36872;3 ;1
agait;NOM;obj;masc;sg;agait;beauv;s36883;1 ;1
agait;NOM;obj;masc;sg;agait;eustache;s113849;3 ;1
agait;NOM;obj;masc;sg;agait;fablesC;s136179;5 ;1
agait;NOM;obj;masc;sg;agait;fablesL;s144245;3 ;1
agait;NOM;obj;masc;sg;agait;fablesM;s146386;5 ;1
agait;NOM;obj;masc;sg;agait;fablesM;s146397;3 ;1
agait;NOM;obj;masc;sg;agait;fablesT;s148334;5 ;1
agait;NOM;obj;masc;sg;agait;fablesT;s148345;3 ;1
agait;NOM;obj;masc;sg;agait;fablesZ;s151942;7 ;1
agait;NOM;obj;masc;sg;agait;fablesZ;s152170;5 ;1
agait;NOM;obj;masc;sg;agait;fablesZ;s152181;3 ;1
agait;NOM;obj;masc;sg;agait;rou2;s381566;5 ;1
agait;NOM;obj;masc;sg;agait;rou2;s381579;5 ;1
agait;NOM;obj;masc;sg;agait;rou2;s381588;9 ;1
agait;NOM;obj;masc;sg;agait;yvp;s437193;5 ;1
agaiz;NOM;obj;masc;pl;agait;anth;s19019;1 ;1
agaiz;NOM;obj;masc;pl;agait;merm;s232226;12 ;1
agaiz;NOM;obj;masc;pl;agait;sully2;s399564;7 ;1
agart;NOM;obj;masc;sg;agart;lanvalC;s203943;5 ;1
agarteur;NOM;suj;masc;pl;UNKNOWN;abe;s1466;5 ;1
aglentiers;NOM;obj;masc;pl;UNKNOWN;orso;s286550;2 ;1
agnel;NOM;obj;masc;sg;agnel;perb;s294142;5 ;1
agnel;NOM;obj;masc;sg;agnel;percevalb;s297622;5 ;1
agnelei;NOM;obj;masc;sg;UNKNOWN;fablesC;s137006;4 ;1
agnelz;NOM;suj;masc;sg;agnel;evrat1;s114433;5 ;1
agniax;NOM;obj;masc;pl;UNKNOWN;calex;s51050;2 ;1
agrei;NOM;obj;masc;sg;agroi;besant;s43968;6 ;1
agrei;NOM;obj;masc;sg;agroi;besant;s44043;6 ;1
aguais;NOM;obj;masc;pl;UNKNOWN;hista;s179923;6 ;1
aguait;NOM;obj;masc;sg;agait;alexo;s8176;11 ;1
aguait;NOM;obj;masc;sg;agait;fablesB;s133856;5 ;1
aguait;NOM;obj;masc;sg;agait;fablesB;s133867;3 ;1
aguait;NOM;obj;masc;sg;agait;fablesY;s151013;3 ;1
aguait;NOM;obj;masc;sg;agait;reis;s347743;4 ;1
aguaiz;NOM;obj;masc;pl;UNKNOWN;edmund;s99986;2 ;1
agueit;NOM;obj;masc;sg;UNKNOWN;fablesA;s129848;5 ;1
agueit;NOM;obj;masc;sg;UNKNOWN;fablesA;s129859;3 ;1
agueit;NOM;obj;masc;sg;UNKNOWN;fablesE1;s139672;3 ;1
agueit;NOM;obj;masc;sg;UNKNOWN;fablesY;s151002;5 ;1
agueiteurs;NOM;obj;masc;pl;agaiteor;psautier;s333258;6 ;1
agueiz;NOM;obj;masc;pl;UNKNOWN;psautier;s332685;2 ;1
agueiz;NOM;obj;masc;pl;UNKNOWN;psautier;s334821;5 ;1
agueiz;NOM;suj;masc;sg;UNKNOWN;psautier;s333290;1 ;1
aguest;NOM;obj;masc;sg;UNKNOWN;fablesL;s144234;5 ;1
aguet;NOM;obj;masc;sg;agait;thebe;s403103;3 ;1
aguet;NOM;obj;masc;sg;agait;vilhar;s427687;6 ;1
aguilliers;NOM;obj;masc;pl;aguillier2-aguillier3;chauvency;s63471;3 ;1
aguillon;NOM;obj;masc;sg;aguillon;miro;s240574;3 ;1
aguillon;NOM;obj;masc;sg;aguillon;remi;s348984;2 ;1
aguillons;NOM;obj;masc;pl;aguillon;nima1;s268189;5 ;1
aguillons;NOM;obj;masc;pl;aguillon;nima2;s269673;6 ;1
aguillons;NOM;obj;masc;pl;aguillon;nima3;s270889;6 ;1
aguillons;NOM;obj;masc;pl;aguillon;nima4;s272352;6 ;1
aguillons;NOM;suj;masc;sg;aguillon;compoit;s79634;2 ;1
agulenemant;NOM;obj;masc;pl;UNKNOWN;beati;s35034;1 ;1
agulun;NOM;obj;masc;sg;UNKNOWN;thA;s402040;3 ;1
agulun;NOM;obj;masc;sg;UNKNOWN;thebefrag;s403382;3 ;1
ahait;NOM;obj;masc;sg;ahait;vergih;s419432;6 ;1
aham;NOM;obj;masc;sg;ahan;barril;s32651;6 ;1
ahan;NOM;obj;masc;sg;ahan-han-häan;best;s44885;7 ;1
ahan;NOM;obj;masc;sg;ahan-han-häan;best;s47580;7 ;1
ahan;NOM;obj;masc;sg;ahan-han-häan;coinci;s78716;7 ;1
ahan;NOM;obj;masc;sg;ahan-han-häan;desp;s92636;6 ;1
ahan;NOM;obj;masc;sg;ahan-han-häan;eustache;s113849;6 ;1
ahan;NOM;obj;masc;sg;ahan-han-häan;ipo;s191909;6 ;1
ahan;NOM;obj;masc;sg;ahan-han-häan;jean;s196812;9 ;1
ahan;NOM;obj;masc;sg;ahan-han-häan;yvp;s436474;3 ;1
ahaneur;NOM;suj;masc;pl;ahaneor;arr;s23266;2 ;1
ahanier;NOM;suj;masc;pl;UNKNOWN;hyla;s184019;3 ;1
ahans;NOM;obj;masc;pl;ahan;athi;s26343;4 ;1
ahans;NOM;obj;masc;pl;ahan;clari2;s71763;12 ;1
ahans;NOM;obj;masc;pl;ahan;juda;s201134;5 ;1
ahans;NOM;obj;masc;pl;ahan;sergbH;s392636;7 ;1
ahurtement;NOM;obj;masc;sg;ahurtement;psautier;s336630;5 ;1
ai;NOM;obj;femi;sg;aidier-avoir;wallo;s429666;6 ;1
aia;NOM;obj;femi;sg;UNKNOWN;reis;s344110;8 ;1
aigleaus;NOM;obj;masc;pl;UNKNOWN;troifr;s409508;5 ;1
aiglentier;NOM;obj;masc;sg;aiglentier;the;s402438;3 ;1
aignaux;NOM;suj;masc;sg;UNKNOWN;fablesZ;s151731;2 ;1
aigneaus;NOM;obj;masc;pl;UNKNOWN;chro;s70551;5 ;1
aignel;NOM;obj;masc;sg;agnel;fablesA;s133148;1 ;1
aignel;NOM;obj;masc;sg;agnel;fablesC;s138759;6 ;1
aignel;NOM;obj;masc;sg;agnel;fablesL;s145065;4 ;1
aignel;NOM;obj;masc;sg;agnel;hista;s181385;1 ;1
aignel;NOM;obj;masc;sg;agnel;nouvel;s279618;6 ;1
aignel;NOM;suj;masc;sg;agnel;fablesA;s129403;2 ;1
aignel;NOM;suj;masc;sg;agnel;fablesY;s150552;3 ;1
aignel;NOM;suj;masc;sg;agnel;fablesZ;s151720;3 ;1
aignel;NOM;suj;masc;sg;agnel;mace;s214441;1 ;1
aignel;NOM;suj;masc;sg;agnel;vcou;s413291;6 ;1
aignelat;NOM;obj;masc;sg;UNKNOWN;yzop;s439230;6 ;1
aignelat;NOM;obj;masc;sg;UNKNOWN;yzop;s440475;5 ;1
aignels;NOM;obj;masc;pl;agnel;reis;s346715;10 ;1
aignels;NOM;suj;masc;sg;agnel;fablesA;s129398;3 ;1
aignels;NOM;suj;masc;sg;agnel;fablesY;s150557;2 ;1
aignelz;NOM;suj;masc;sg;agnel;fablesL;s143778;3 ;1
aigneus;NOM;suj;masc;sg;UNKNOWN;fablesE1;s139211;3 ;1
aigniaus;NOM;suj;masc;sg;agnel;fablesC;s135853;3 ;1
aigniaus;NOM;suj;masc;sg;agnel;fablesT;s147853;3 ;1
aigniaus;NOM;suj;masc;sg;agnel;malk;s221428;4 ;1
aiguas;NOM;obj;femi;pl;UNKNOWN;alia;s10095;4 ;1
ail;NOM;obj;masc;sg;ail;clef;s75358;2 ;1
aimant;NOM;obj;masc;sg;äimant;anti;s21727;4 ;1
aimant;NOM;obj;masc;sg;äimant;baisieux;s30126;2 ;1
aimant;NOM;obj;masc;sg;äimant;merm;s232260;16 ;1
aimant;NOM;obj;masc;sg;äimant;merm;s232263;15 ;1
aimant;NOM;obj;masc;sg;äimant;merm;s232265;11 ;1
aimant;NOM;obj;masc;sg;äimant;rose;s381051;5 ;1
aimanz;NOM;suj;masc;sg;aman;merm;s232256;12 ;1
aineaus;NOM;obj;masc;pl;UNKNOWN;meun;s236104;6 ;1
ainels;NOM;suj;masc;sg;UNKNOWN;fablesB;s133406;3 ;1
aingnelet;NOM;obj;masc;sg;UNKNOWN;fablesT;s149564;2 ;1
aingnias;NOM;suj;masc;sg;UNKNOWN;evratC2;s119714;6 ;1
aingniax;NOM;suj;masc;sg;UNKNOWN;fablesK;s141312;3 ;1
aingniel;NOM;suj;masc;sg;UNKNOWN;fablesM;s145936;3 ;1
ainsnet;NOM;obj;masc;sg;UNKNOWN;perp;s314136;3 ;1
ainz;NOM;obj;masc;pl;ainc-ainz;perb;s294629;1 ;1
ainz;NOM;obj;masc;pl;ainc-ainz;percevalb;s298110;1 ;1
aiol;NOM;obj;masc;sg;aiol-aiuel;beauv;s36005;5 ;1
aiol;NOM;obj;masc;sg;aiol-aiuel;lin;s207911;3 ;1
aiol;NOM;obj;masc;sg;aiol-aiuel;reis;s343245;9 ;1
aios;NOM;suj;masc;sg;UNKNOWN;martin3;s228944;2 ;1
aiqua;NOM;obj;femi;sg;aigue;alia;s11119;6 ;1
aiqua;NOM;obj;femi;sg;aigue;alia;s11233;6 ;1
air;NOM;obj;masc;sg;air1-äir;abreja;s2575;16 ;1
air;NOM;obj;masc;sg;air1-äir;abreja;s2640;19 ;1
air;NOM;obj;masc;sg;air1-äir;alia;s11499;3 ;1
air;NOM;obj;masc;sg;air1-äir;anth;s18760;6 ;1
air;NOM;obj;masc;sg;air1-äir;anth;s20529;4 ;1
air;NOM;obj;masc;sg;air1-äir;artch;s23866;72 ;1
air;NOM;obj;masc;sg;air1-äir;bar;s30894;5 ;1
air;NOM;obj;masc;sg;air1-äir;barlaam;s31932;8 ;1
air;NOM;obj;masc;sg;air1-äir;benoit;s38604;5 ;1
air;NOM;obj;masc;sg;air1-äir;besant;s43550;6 ;1
air;NOM;obj;masc;sg;air1-äir;chastoi;s60935;5 ;1
air;NOM;obj;masc;sg;air1-äir;contro;s86880;6 ;1
air;NOM;obj;masc;sg;air1-äir;contro;s87264;7 ;1
air;NOM;obj;masc;sg;air1-äir;edmund;s99553;4 ;1
