word;pos;PRO_type;decl;person;gender;number;lemma;id;ref1;ref2;F
ale;PRO;pers;suj;3;femi;sg;PRO_3sg;abreja;s2580;46 ;1
ale;PRO;pers;suj;3;femi;sg;PRO_3sg;beati;s35248;5 ;1
ale;PRO;pers;suj;3;femi;sg;PRO_3sg;pseuturp;s337251;32 ;1
ale;PRO;pers;suj;3;femi;sg;PRO_3sg;pseuturp;s337463;21 ;1
ale;PRO;pers;suj;3;femi;sg;PRO_3sg;pseuturp;s337478;7 ;1
ce;PRO;pers;obj;3;masc;sg;ce1-ce;perpraag;s315796;2 ;1
e;PRO;pers;obj;3;masc;sg;et;sergbH;s392374;6 ;1
ele;PRO;pers;suj;3;femi;pl;PRO_3sg;barlaam;s31561;5 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;abreja;s2887;27 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailea;s3186;1 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailea;s3200;2 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailea;s3224;2 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailea;s3394;2 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;aileb;s3875;3 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;aileb;s4042;2 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailed;s4195;7 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;aileg;s4585;5 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;aileg;s4861;3 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;aileg;s4885;3 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;aileg;s5055;3 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;aileo;s5241;5 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailet;s5492;5 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailet;s5764;4 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailet;s5787;2 ;1
ele;PRO;pers;suj;3;femi;sg;PRO_3sg;ailet;s5948;3 ;1
